user_id,sex,age
10529,1,41.4
10530,1,33.0
10531,1,34.6
10533,1,41.4
10535,1,35.1
10536,1,60.0
10538,1,34.8
10542,1,35.1
10551,1,37.7
10557,1,37.5
10558,1,35.9
10560,1,37.5
10563,1,37.5
10565,1,38.6
10569,1,38.5
10573,1,41.4
10575,1,31.7
10576,0,38.7
10577,1,38.5
10578,1,39.2
10580,1,39.1
10584,1,37.6
10585,1,38.4
10588,1,39.3
10590,1,39.3
10595,1,39.3
10598,0,41.4
10601,1,41.4
10602,1,37.0
10605,0,41.4
10606,1,34.4
10607,1,35.0
10611,1,41.4
10612,1,34.4
10615,1,34.4
10616,1,51.3
10620,1,34.4
10622,1,35.7
10625,1,36.1
10627,1,41.4
10629,1,36.1
10630,1,36.1
10631,1,36.1
10637,1,36.1
10642,1,35.8
10651,1,41.4
10652,1,33.0
10653,1,28.2
10655,1,25.9
10657,1,34.7
10659,1,35.8
10661,1,34.2
10662,1,35.8
10668,1,37.3
10675,1,36.2
10678,1,29.5
10685,1,35.6
10687,0,35.4
10689,1,39.1
10693,1,41.8
10695,1,33.9
10696,1,34.9
10697,1,33.9
10706,1,33.9
10708,1,44.5
10709,1,51.3
10710,1,32.0
10717,1,44.5
10725,1,57.0
10726,1,41.1
10727,1,33.5
10729,1,36.3
10730,1,38.2
10731,1,33.2
10732,1,52.0
10734,1,44.5
10736,1,41.1
10750,1,34.7
10752,0,34.1
10754,1,34.5
10755,0,33.3
10762,1,41.1
10771,1,34.5
10778,1,34.9
10783,1,36.2
10785,1,35.8
10786,1,35.8
10793,1,35.1
10800,1,34.6
10809,1,35.5
10818,1,35.5
10831,0,41.0
10833,1,30.8
10840,1,35.3
10841,1,32.6
10844,1,31.1
10852,1,35.3
10857,1,35.0
10859,1,35.3
10865,1,35.3
10866,1,34.6
10867,1,35.3
10878,1,35.3
10879,1,25.0
10880,0,34.9
10882,1,35.3
10884,1,35.3
10888,1,31.1
10889,1,36.0
10890,1,34.7
10899,1,35.3
10900,1,35.3
10903,1,35.3
10911,1,36.2
10916,1,41.0
10923,1,34.9
10930,1,36.7
10932,1,30.9
10933,1,34.9
10936,1,34.9
10940,1,34.9
10945,1,34.9
10946,1,41.3
10951,1,34.9
10953,1,34.9
10954,0,41.3
10955,1,34.9
10959,0,35.1
10961,1,32.7
10962,1,34.9
10963,1,34.9
10966,1,43.3
10968,0,41.3
10970,0,33.3
10971,1,41.3
10983,1,38.8
10994,1,34.8
10995,1,33.0
10997,1,34.8
10999,1,41.3
11001,1,34.7
11003,1,38.5
11004,0,45.4
11005,0,34.7
11007,1,33.7
11012,1,45.7
11020,1,53.9
11022,1,34.7
11024,1,43.4
11026,1,34.7
11028,1,51.0
11029,1,36.1
11031,1,45.3
11033,1,35.4
11036,1,33.0
11037,1,35.4
11043,0,33.1
11045,1,45.4
11048,1,32.4
11050,1,37.0
11053,1,44.2
11056,0,43.5
11057,1,36.1
11058,0,35.7
11066,1,42.7
11068,1,35.4
11069,1,38.7
11078,1,33.3
11079,1,35.4
11085,1,39.8
11090,0,34.5
11095,1,34.8
11104,1,34.4
11105,1,35.0
11106,0,34.9
11110,1,34.7
11112,1,35.8
11117,0,44.5
11119,1,36.1
11129,1,38.8
11131,1,44.5
11134,0,37.3
11141,1,37.2
11144,0,44.5
11146,1,47.9
11148,0,37.3
11150,1,51.9
11151,1,46.2
11153,1,38.0
11155,1,60.0
11157,1,38.0
11159,1,37.0
11161,0,38.1
11164,1,37.0
11167,0,52.0
11168,1,53.7
11171,1,46.2
11172,1,35.0
11173,0,38.1
11177,1,36.7
11178,1,35.0
11180,0,46.2
11183,1,33.8
11184,1,33.8
11189,1,43.7
11190,1,30.8
11196,1,46.2
11201,1,34.7
11212,1,32.0
11213,1,32.0
11219,1,29.0
11220,1,32.0
11227,1,45.4
11228,1,32.0
11230,1,32.0
11231,1,47.7
11245,1,31.5
11246,1,31.5
11247,0,31.0
11251,1,31.5
11253,0,31.6
11254,1,31.5
11257,1,52.1
11258,1,33.7
11263,1,32.4
11265,0,32.5
11266,1,32.4
11267,1,32.4
11281,1,33.9
11282,1,44.4
11284,1,27.0
11285,1,37.0
11287,1,30.0
11293,1,32.7
11296,1,34.1
11304,1,31.5
11312,1,31.5
11314,1,31.5
11315,1,31.5
11316,1,31.5
11322,1,31.5
11323,1,31.5
11328,1,57.0
11330,1,31.5
11331,1,31.5
11336,1,31.5
11340,1,31.4
11344,1,35.9
11345,1,57.0
11346,1,57.0
11347,1,32.2
11348,1,47.7
11349,1,32.2
11351,1,34.3
11353,1,34.3
11354,1,34.3
11362,0,31.9
11365,1,47.7
11366,1,34.3
11367,1,57.0
11370,1,34.3
11372,1,26.6
11373,1,34.3
11376,0,36.1
11378,0,38.0
11379,1,37.4
11386,1,37.4
11389,1,37.7
11393,1,36.9
11401,0,39.1
11405,1,35.9
11407,1,37.7
11413,1,47.6
11415,1,37.7
11420,1,36.0
11421,1,44.1
11425,1,37.7
11437,0,38.3
11438,1,37.7
11443,1,37.7
11444,1,37.7
11452,1,35.9
11456,1,37.7
11460,0,35.9
11464,1,38.2
11467,0,38.6
11468,0,35.6
11472,1,38.0
11475,1,38.6
11476,0,38.6
11479,1,35.7
11481,1,38.0
11482,0,38.6
11483,1,28.0
11484,1,35.7
11485,0,36.0
11490,1,38.0
11492,1,38.0
11494,1,33.0
11495,1,46.1
11497,1,53.2
11500,1,38.6
11506,0,40.0
11507,1,38.0
11512,1,38.0
11514,1,38.6
11515,1,38.6
11526,1,38.0
11534,0,38.6
11535,1,38.0
11538,1,38.0
11539,1,36.8
11545,0,38.6
11548,1,38.8
11550,1,29.9
11553,1,37.8
11557,0,57.0
11559,1,37.8
11560,1,37.8
11562,1,37.8
11563,0,38.4
11567,1,37.8
11571,1,37.8
11575,1,30.5
11576,1,35.4
11577,1,57.0
11582,1,37.8
11585,1,47.6
11586,1,41.7
11588,1,36.6
11589,1,37.8
11590,1,37.8
11591,1,37.3
11595,0,29.8
11601,1,32.9
11602,1,32.9
11604,1,37.3
11605,1,32.9
11609,1,31.3
11612,1,32.9
11613,1,32.6
11614,0,32.5
11616,0,32.5
11623,1,30.5
11625,1,25.8
11629,1,29.6
11631,1,32.6
11632,1,37.3
11638,1,32.4
11639,1,32.4
11641,0,31.9
11642,1,32.4
11644,1,38.4
11645,0,31.5
11648,1,33.6
11651,0,31.5
11653,1,29.8
11655,1,38.4
11656,0,30.8
11657,1,38.4
11664,1,30.4
11669,1,32.2
11670,1,38.4
11673,1,32.3
11674,1,32.3
11675,1,31.6
11681,1,26.3
11683,1,28.5
11684,0,27.3
11686,1,27.8
11696,1,28.7
11698,1,34.9
11703,1,28.7
11705,1,38.4
11710,0,33.0
11711,1,28.7
11712,1,60.0
11715,1,28.7
11724,1,30.4
11728,1,30.4
11731,1,41.6
11732,1,44.5
11734,1,30.4
11738,1,38.5
11740,1,44.4
11742,1,44.4
11750,1,29.5
11755,1,29.5
11758,1,29.5
11762,1,48.1
11765,0,28.9
11775,1,28.7
11778,1,28.5
11788,1,41.5
11789,1,29.8
11795,1,38.8
11802,1,41.5
11806,1,30.5
11807,0,29.0
11813,1,35.5
11814,1,38.8
11818,1,31.1
11821,1,30.5
11825,1,30.5
11826,1,38.8
11839,1,30.5
11843,1,32.6
11844,1,28.0
11854,1,28.0
11855,1,28.0
11857,1,28.0
11859,1,28.0
11865,1,28.4
11866,1,27.8
11868,1,29.3
11873,0,27.6
11880,1,38.8
11885,1,33.0
11890,1,27.6
11891,1,27.7
11894,1,27.6
11898,1,27.6
11902,1,27.6
11910,0,27.3
11911,1,60.0
11916,0,27.0
11919,1,27.1
11927,1,31.0
11928,1,37.9
11933,1,37.6
11936,1,37.6
11937,0,37.3
11940,1,38.4
11945,1,38.6
11946,1,47.0
11947,1,37.5
11956,1,39.0
11958,1,38.4
11959,1,39.0
11961,1,37.1
11963,1,37.1
11964,1,36.0
11965,0,46.7
11967,1,37.1
11968,1,38.4
11973,1,38.4
11977,1,32.7
11983,0,37.9
11984,1,34.9
11985,1,36.1
11990,1,37.0
11992,1,37.0
11997,0,44.2
11999,1,38.4
12000,0,51.0
12001,1,37.0
12005,0,38.8
12009,1,36.1
12012,1,36.1
12013,1,38.4
12014,1,36.1
12018,1,36.1
12022,1,39.3
12023,1,26.6
12031,1,30.3
12032,1,50.3
12037,1,38.9
12038,1,30.3
12043,1,30.3
12044,1,30.3
12045,1,30.3
12046,0,30.2
12048,1,30.3
12050,1,30.3
12053,1,30.4
12058,1,30.8
12061,1,45.2
12065,1,30.8
12067,1,30.8
12072,1,29.6
12074,1,41.6
12077,1,31.1
12088,1,30.0
12089,1,30.0
12091,1,27.6
12093,0,31.2
12094,1,30.0
12097,1,40.3
12107,0,38.7
12108,0,31.2
12109,1,30.0
12111,1,40.3
12112,1,30.0
12116,1,30.6
12118,0,38.7
12123,1,30.0
12126,1,31.4
12129,1,30.7
12131,1,31.4
12135,1,31.4
12136,1,40.6
12138,0,33.2
12141,1,33.2
12148,1,33.2
12150,1,33.2
12163,1,36.5
12165,1,36.5
12174,1,40.7
12179,1,53.0
12181,1,32.5
12184,1,32.5
12185,1,32.5
12188,1,32.5
12194,1,19.9
12196,1,40.9
12197,1,32.5
12199,1,33.0
12200,1,32.5
12204,0,33.7
12207,0,31.7
12218,0,32.3
12219,1,31.9
12223,1,37.4
12224,1,32.4
12225,1,32.4
12229,1,32.4
12231,1,37.4
12232,0,32.4
12237,0,31.5
12238,1,36.8
12239,0,30.4
12240,1,30.0
12243,1,30.4
12245,1,36.8
12252,1,36.8
12259,1,36.4
12264,1,29.6
12267,1,28.9
12269,1,28.9
12270,1,28.9
12273,0,42.2
12282,1,26.1
12283,1,28.4
12288,0,27.4
12290,1,36.8
12291,0,27.4
12300,1,32.7
12305,1,32.0
12307,1,28.7
12308,1,28.7
12309,1,28.7
12312,1,28.5
12314,1,28.5
12315,1,28.5
12316,1,28.5
12319,0,43.3
12321,1,44.0
12322,1,44.0
12323,1,23.8
12324,1,23.8
12329,1,27.8
12330,0,27.1
12341,1,32.7
12345,0,26.4
12350,0,42.6
12356,1,32.8
12358,1,23.1
12372,1,37.4
12373,1,28.4
12383,1,38.1
12388,1,38.8
12391,1,51.3
12394,1,37.2
12395,1,31.1
12401,1,36.0
12404,1,29.4
12406,1,35.9
12417,1,29.4
12423,1,29.7
12424,1,29.7
12427,1,29.4
12440,1,30.1
12442,1,29.7
12444,1,34.9
12445,1,29.7
12447,1,40.1
12448,0,29.4
12450,1,29.7
12455,1,29.7
12456,1,34.9
12461,1,35.8
12473,1,29.5
12477,0,28.9
12485,1,29.5
12486,1,27.2
12488,1,27.3
12492,1,29.5
12497,1,29.5
12509,1,28.7
12511,1,35.0
12517,0,28.0
12519,1,29.1
12520,1,49.2
12522,0,30.7
12528,1,35.0
12529,1,29.1
12533,1,30.3
12536,1,32.3
12539,1,32.4
12540,1,41.5
12555,1,31.7
12556,1,31.7
12560,1,31.7
12566,1,31.7
12581,1,35.0
12584,1,32.2
12588,0,26.5
12592,1,34.5
12597,1,47.4
12603,1,47.4
12607,1,47.4
12609,0,30.7
12610,1,35.4
12615,1,32.4
12621,1,30.8
12626,1,30.8
12627,1,30.8
12629,0,27.0
12635,1,34.1
12646,1,37.7
12649,1,34.4
12655,1,33.4
12657,1,33.6
12658,1,35.3
12662,1,31.2
12664,1,31.2
12666,0,27.4
12667,1,32.5
12675,1,32.5
12679,0,27.2
12687,1,32.7
12688,1,32.7
12696,1,35.5
12700,1,36.2
12702,1,34.4
12703,1,34.4
12707,0,34.2
12714,1,33.7
12715,0,27.2
12717,1,33.7
12720,0,33.5
12722,1,33.7
12723,1,35.5
12724,1,33.7
12735,1,36.0
12738,1,36.0
12739,1,36.0
12744,1,36.0
12745,1,35.6
12747,0,35.4
12750,1,35.6
12751,1,35.6
12754,1,35.6
12755,1,35.6
12756,1,35.6
12758,1,35.6
12760,1,35.6
12765,1,35.6
12768,1,35.6
12769,1,35.6
12772,1,35.6
12773,0,31.8
12784,1,37.1
12785,1,35.4
12791,1,36.0
12792,1,35.2
12794,1,35.4
12800,1,37.8
12803,1,35.4
12805,1,35.4
12807,1,35.4
12809,1,31.6
12810,1,36.7
12814,0,35.3
12815,1,34.6
12816,1,35.4
12819,1,37.8
12823,1,37.8
12825,1,30.8
12830,1,37.8
12836,1,38.6
12841,1,34.9
12843,1,34.9
12846,1,34.9
12848,0,34.8
12853,0,34.0
12856,1,32.3
12857,1,33.6
12859,1,35.6
12860,1,38.1
12861,1,32.3
12863,1,31.5
12867,1,52.2
12876,1,38.1
12884,1,35.7
12889,1,38.1
12896,1,38.1
12897,0,30.8
12908,1,43.4
12912,1,32.5
12918,0,30.1
12924,0,30.1
12929,1,33.2
12931,1,31.8
12933,0,29.4
12934,1,31.1
12936,1,38.8
12938,1,31.1
12943,1,31.2
12945,1,38.2
12950,0,30.2
12954,1,32.2
12956,1,36.4
12958,1,35.6
12963,1,33.8
12970,1,34.7
12976,1,35.8
12980,1,34.0
12984,0,33.1
12987,1,34.4
12991,1,34.4
12995,1,34.4
12996,1,34.4
13000,1,32.0
13005,1,31.3
13011,1,31.3
13015,0,29.7
13018,1,34.4
13020,1,31.3
13021,1,31.3
13025,1,31.3
13026,1,31.3
13027,1,31.3
13028,0,30.5
13029,1,31.3
13030,1,31.3
13037,1,31.3
13041,1,31.3
13044,0,29.7
13054,1,31.3
13056,1,32.0
13057,1,31.3
13067,0,29.2
13069,0,29.2
13074,1,30.8
13075,1,29.8
13078,1,29.8
13084,1,29.8
13096,1,29.8
13097,1,34.7
13108,1,29.4
13116,1,31.3
13119,1,29.4
13120,0,27.8
13125,1,29.7
13127,1,29.4
13130,1,29.4
13131,1,29.4
13133,0,27.8
13135,1,31.3
13140,1,34.7
13144,1,29.6
13145,0,28.0
13146,1,29.6
13149,1,29.6
13150,1,29.6
13153,1,29.6
13154,1,29.6
13155,1,35.2
13158,1,30.1
13160,1,30.1
13163,1,34.7
13168,1,30.1
13170,1,31.7
13172,1,34.8
13175,1,30.9
13176,0,32.7
13186,1,30.0
13188,1,30.1
13190,1,34.7
13199,1,34.7
13203,1,30.2
13208,0,31.3
13209,1,35.6
13210,1,29.2
13211,1,30.8
13213,1,29.2
13215,1,30.2
13221,1,35.6
13225,1,29.2
13228,1,30.2
13230,0,28.6
13234,1,30.2
13243,1,31.8
13246,1,30.2
13247,0,28.6
13250,1,38.2
13257,1,28.4
13258,1,25.8
13259,1,28.4
13261,1,28.4
13262,1,37.4
13266,0,27.0
13269,1,28.6
13270,1,28.6
13272,1,28.6
13277,0,26.9
13279,1,28.5
13280,1,38.2
13284,1,28.5
13285,1,28.5
13286,1,28.6
13288,1,33.3
13289,1,38.2
13290,1,28.6
13291,1,38.2
13292,1,38.2
13305,1,32.8
13308,1,33.5
13309,1,32.8
13310,1,32.8
13313,1,32.8
13314,1,33.0
13315,0,32.7
13316,1,33.0
13320,1,32.6
13329,1,35.6
13331,1,30.6
13335,1,30.6
13338,1,38.2
13339,1,30.7
13340,1,30.7
13350,1,31.3
13353,1,31.3
13357,0,30.2
13358,1,31.3
13361,1,36.7
13365,1,37.2
13367,1,31.1
13368,1,35.6
13369,1,31.1
13373,1,31.1
13375,1,31.1
13378,1,36.7
13380,1,36.7
13388,1,30.4
13389,1,30.4
13392,1,28.8
13395,1,28.8
13397,1,28.8
13401,1,28.8
13404,1,28.9
13405,1,28.9
13406,1,28.9
13410,1,28.9
13412,0,34.8
13413,1,29.5
13415,1,28.7
13416,1,28.7
13417,0,30.5
13419,1,38.9
13423,0,29.6
13429,1,39.2
13430,1,29.6
13431,0,40.6
13433,1,29.6
13434,0,39.4
13435,0,29.6
13437,1,30.3
13446,1,29.3
13448,1,27.6
13450,1,37.0
13452,1,27.9
13455,1,37.0
13461,1,37.0
13468,1,37.2
13469,1,29.2
13476,0,36.2
13477,1,29.2
13479,1,29.2
13481,1,29.2
13486,1,29.2
13487,1,29.2
13494,1,29.6
13504,1,36.2
13511,1,31.3
13513,1,43.9
13522,1,28.3
13524,1,27.6
13528,1,26.7
13531,1,41.3
13532,1,41.3
13534,1,41.3
13536,1,28.0
13543,1,27.8
13549,1,27.8
13550,1,27.8
13555,1,37.8
13557,1,29.7
13560,1,29.7
13564,1,38.0
13568,1,29.8
13571,1,29.8
13574,1,29.8
13581,1,29.8
13583,1,29.8
13584,1,34.0
13585,1,35.2
13590,1,35.2
13592,1,31.8
13594,1,30.8
13595,1,30.6
13601,1,30.6
13602,1,29.0
13604,1,29.0
13606,0,30.3
13608,1,29.0
13612,1,29.0
13614,1,29.2
13623,0,29.0
13624,0,28.7
13626,1,29.0
13632,1,29.0
13637,1,28.7
13639,1,29.0
13649,1,28.8
13650,0,28.8
13652,1,28.8
13660,0,28.7
13662,1,30.1
13665,1,30.2
13670,1,30.1
13675,1,30.1
13677,1,29.8
13679,1,29.8
13687,1,29.8
13692,1,29.8
13693,1,29.5
13694,1,27.7
13696,1,28.5
13697,1,27.6
13702,1,28.0
13705,1,27.9
13707,1,27.9
13710,1,28.5
13718,1,28.5
13721,1,27.9
13722,0,31.3
13727,1,32.0
13730,0,28.2
13733,1,32.6
13734,1,32.6
13738,1,32.6
13742,1,32.6
13744,1,32.6
13745,1,32.6
13751,1,52.1
13755,0,31.8
13759,1,31.8
13760,1,30.3
13762,1,31.8
13763,1,28.0
13766,1,31.6
13771,1,30.3
13773,1,28.2
13776,1,30.3
13777,0,28.2
13780,1,29.2
13781,1,30.4
13782,0,30.6
13787,1,31.4
13788,0,28.2
13791,1,28.2
13794,0,31.4
13806,0,28.5
13815,1,27.5
13820,1,28.6
13826,1,28.6
13828,1,27.5
13831,1,28.7
13838,1,28.7
13844,1,30.4
13846,1,30.2
13850,1,30.4
13851,1,29.7
13852,1,28.7
13854,1,30.4
13856,1,29.5
13861,1,29.0
13866,0,29.4
13872,0,29.4
13876,1,28.0
13881,1,28.0
13883,1,26.9
13887,1,26.9
13890,1,26.6
13891,1,27.7
13893,1,29.2
13895,1,52.1
13897,1,26.6
13898,1,29.2
13902,1,26.9
13904,1,28.0
13905,0,26.9
13913,1,29.8
13915,1,28.2
13917,1,29.1
13918,1,26.8
13923,1,28.0
13924,0,28.7
13927,1,26.9
13929,1,26.9
13930,1,26.9
13932,1,26.9
13936,0,26.9
13938,1,28.0
13939,0,29.8
13944,1,29.7
13947,1,28.0
13951,1,27.9
13961,1,28.3
13963,1,26.9
13966,1,28.1
13968,1,28.1
13970,1,29.7
13974,1,29.7
13976,1,27.1
13981,1,28.6
13982,1,30.9
13983,1,29.7
13984,0,30.9
13989,1,31.5
13991,0,30.9
13994,1,32.0
14004,1,30.3
14005,1,30.3
14007,1,30.3
14011,1,33.7
14013,1,33.7
14016,1,33.7
14017,1,30.9
14019,1,33.7
14023,1,33.7
14025,1,30.3
14026,1,33.7
14027,1,33.7
14028,1,30.3
14029,1,28.6
14030,1,30.3
14031,0,32.6
14037,1,29.0
14039,1,33.7
14044,1,29.0
14048,0,29.0
14050,1,29.0
14052,1,33.7
14054,0,33.7
14055,1,29.0
14058,0,29.0
14059,1,34.4
14061,1,26.4
14064,1,34.4
14066,1,27.9
14072,1,30.2
14073,0,28.5
14088,1,31.8
14089,0,30.1
14093,0,30.1
14097,0,29.9
14100,1,29.9
14101,1,32.0
14105,0,43.0
14106,1,29.0
14110,1,31.7
14113,0,30.4
14123,0,34.6
14127,0,35.2
14129,1,32.5
14130,1,35.2
14135,1,27.9
14137,1,31.1
14139,1,25.1
14150,1,25.8
14151,1,25.8
14153,1,25.8
14158,1,39.1
14159,1,43.0
14169,1,29.7
14171,1,29.7
14172,1,29.7
14174,1,29.7
14177,1,29.6
14179,1,30.6
14183,1,28.3
14189,1,32.3
14191,1,31.0
14195,1,31.0
14198,1,31.0
14200,1,31.7
14204,1,31.0
14207,1,31.0
14209,1,31.0
14215,1,31.7
14222,0,31.8
14223,1,32.2
14230,1,32.4
14232,1,43.0
14233,1,29.3
14237,1,32.4
14238,1,32.4
14241,1,32.5
14242,1,32.8
14245,1,32.9
14247,1,32.8
14249,1,33.3
14251,1,32.8
14252,1,32.5
14254,0,32.5
14256,1,29.3
14260,1,32.9
14261,1,32.5
14263,1,32.5
14264,1,32.5
14269,1,31.9
14273,0,30.9
14274,0,33.1
14275,1,32.1
14286,1,31.4
14288,1,32.1
14289,1,34.8
14292,1,36.2
14295,1,32.7
14297,1,33.5
14298,1,36.7
14301,1,43.0
14304,0,35.8
14305,1,32.7
14306,1,36.3
14313,1,32.3
14314,1,32.7
14321,1,43.0
14326,1,32.9
14328,0,29.0
14329,1,32.9
14330,1,32.6
14336,1,33.0
14339,1,33.0
14340,1,33.0
14343,1,31.6
14344,1,33.3
14349,1,33.0
14354,1,33.0
14357,0,33.0
14360,1,35.0
14361,1,33.0
14362,0,33.0
14371,1,33.0
14373,0,33.0
14374,0,33.0
14375,1,52.7
14377,0,33.0
14378,1,31.5
14381,1,31.0
14386,1,33.0
14400,1,31.8
14402,0,33.3
14409,1,35.6
14414,1,33.6
14418,1,31.7
14420,1,33.6
14426,1,33.7
14428,1,33.2
14431,1,33.2
14439,1,32.4
14445,1,36.2
14452,1,32.1
14454,0,31.8
14455,1,31.8
14464,1,32.1
14470,1,31.8
14471,1,31.1
14473,1,33.0
14476,1,31.7
14481,0,32.1
14482,1,32.0
14483,0,31.7
14487,1,32.0
14494,1,32.4
14499,1,31.5
14501,1,32.2
14505,1,32.2
14506,1,32.1
14509,1,29.2
14510,1,32.2
14513,1,31.1
14518,1,31.1
14519,1,31.1
14525,0,31.1
14528,1,30.4
14530,1,30.8
14532,0,31.5
14534,0,31.5
14539,1,31.5
14540,1,30.3
14544,1,30.8
14546,1,30.9
14547,1,30.6
14555,0,30.7
14556,1,30.4
14557,1,30.7
14560,1,31.8
14561,1,32.0
14562,1,31.8
14563,1,31.8
14566,1,31.7
14569,1,31.8
14572,1,35.0
14579,1,31.8
14582,1,31.8
14583,1,31.8
14585,1,31.8
14589,1,33.0
14591,1,33.0
14597,1,32.2
14603,1,34.1
14604,1,34.5
14605,1,34.0
14612,1,32.9
14616,1,33.6
14627,1,33.6
14629,0,31.6
14630,0,33.2
14632,1,33.2
14633,1,33.2
14635,0,33.2
14636,1,33.2
14639,1,33.2
14648,1,32.9
14652,1,31.8
14653,0,33.2
14654,1,33.2
14655,1,32.9
14659,1,33.2
14662,1,33.2
14663,1,32.9
14666,1,37.1
14667,1,37.6
14669,1,32.9
14670,1,32.9
14671,1,33.6
14674,1,32.7
14675,1,32.7
14676,1,32.7
14683,1,33.4
14687,1,32.8
14691,0,33.2
14693,1,33.0
14694,0,33.3
14699,0,33.4
14707,1,32.7
14708,1,29.9
14710,0,32.8
14712,1,33.4
14716,1,34.2
14719,1,33.4
14720,1,33.4
14725,1,33.4
14731,1,33.4
14734,1,31.5
14735,1,39.7
14747,1,32.6
14749,0,35.1
14753,1,33.2
14756,1,31.1
14760,1,31.1
14763,1,33.2
14767,1,30.9
14770,1,31.1
14773,1,31.1
14776,1,31.5
14780,0,31.7
14781,1,31.3
14783,1,31.3
14784,1,29.3
14785,1,31.3
14793,1,31.0
14794,1,31.0
14797,0,31.0
14800,1,31.0
14806,1,33.2
14807,0,33.2
14809,1,31.0
14811,0,33.2
14813,1,31.3
14814,1,33.2
14817,1,31.4
14825,1,27.5
14828,1,31.0
14830,1,31.0
14835,1,31.0
14836,1,31.0
14838,1,33.0
14839,1,31.3
14840,1,31.0
14843,1,31.0
14844,1,31.0
14845,1,31.4
14846,1,31.0
14852,0,31.8
14853,1,31.0
14856,1,31.0
14858,1,33.0
14862,1,31.0
14872,1,31.0
14875,1,31.0
14877,1,31.0
14889,1,31.0
14890,1,31.0
14891,0,33.0
14900,1,43.0
14910,1,31.0
14912,0,31.0
14915,1,30.9
14917,1,30.9
14923,1,38.2
14926,1,33.7
14927,1,29.1
14928,1,32.1
14929,1,29.1
14930,1,29.1
14935,1,30.4
14936,1,30.1
14938,0,30.5
14940,0,30.8
14944,1,32.6
14946,1,32.1
14949,1,32.6
14951,1,32.6
14953,1,33.0
14957,1,33.0
14974,1,32.4
14977,0,31.8
14981,1,32.2
14987,0,32.8
14993,1,32.8
14994,1,34.2
14998,1,35.6
15002,1,35.4
15006,1,29.4
15007,1,29.4
15011,1,29.4
15012,1,30.2
15015,1,30.2
15020,1,30.2
15023,1,30.2
15029,0,33.7
15034,1,32.5
15038,1,32.5
15039,0,32.5
15046,1,31.8
15049,1,32.4
15050,1,32.9
15052,0,33.5
15054,1,33.9
15056,1,42.7
15059,1,33.5
15062,1,33.5
15063,1,33.2
15064,1,32.1
15076,1,30.5
15077,1,30.5
15080,1,30.5
15084,1,30.5
15089,1,29.8
15098,1,30.1
15101,1,30.1
15102,1,33.5
15103,1,30.1
15106,1,30.1
15108,1,30.1
15109,1,30.1
15114,1,29.9
15116,1,29.9
15119,1,29.9
15124,0,31.1
15126,1,31.6
15134,0,33.3
15136,1,31.1
15137,1,31.6
15138,0,31.6
15139,1,31.3
15142,1,31.3
15143,1,31.3
15147,1,30.9
15153,1,30.9
15157,1,30.9
15159,1,28.9
15162,1,28.9
15164,1,28.9
15165,1,33.0
15168,1,37.7
15175,1,29.2
15179,1,29.2
15180,1,29.2
15191,0,29.5
15192,0,29.5
15194,1,29.5
15196,1,41.6
15199,1,41.6
15206,1,41.6
15208,1,29.5
15211,1,28.8
15212,1,29.5
15213,1,28.8
15218,1,28.8
15221,1,30.1
15222,1,41.6
15224,1,45.0
15225,1,41.6
15235,1,28.0
15239,1,28.9
15241,1,28.9
15243,1,28.9
15245,1,28.9
15246,1,30.2
15248,1,28.9
15249,1,28.9
15255,0,30.8
15257,0,30.8
15262,1,28.5
15263,0,28.2
15268,1,30.6
15269,1,30.6
15273,1,28.1
15283,1,30.7
15284,1,28.2
15285,1,30.9
15289,1,30.6
15294,1,30.6
15296,1,28.6
15298,1,28.6
15301,1,29.1
15304,1,28.2
15305,1,29.1
15321,1,40.7
15323,1,40.7
15326,1,37.2
15327,1,40.7
15328,1,40.7
15329,1,40.7
15330,1,37.2
15335,0,37.3
15336,0,37.2
15340,1,37.3
15343,0,37.3
15344,1,37.3
15347,1,37.3
15352,1,36.9
15353,1,36.9
15359,1,39.7
15360,1,34.9
15364,1,37.5
15366,1,35.4
15377,1,36.1
15385,1,36.5
15394,1,32.1
15398,1,40.3
15399,1,42.1
15403,1,32.8
15404,1,32.8
15407,1,32.8
15408,1,32.8
15409,0,32.8
15411,0,46.0
15418,1,35.3
